10.000	
m		kPa
0.90  119.72361
1.00  126.58718
1.10  132.20282
1.20  136.70545
1.30  140.24323
1.40  142.96699
1.50  145.02173
1.60  146.54040
1.70  147.64000
1.80  148.41983
1.90  148.96129
2.00  149.32900
2.10  149.57256
2.20  149.72869
2.30  149.82341
2.40  149.87381
2.50  149.88958
2.60  149.87381
2.70  149.82341
2.80  149.72869
2.90  149.57256
3.00  149.32900
3.10  148.96129
3.20  148.41983
3.30  147.64000
3.40  146.54040
3.50  145.02173
3.60  142.96699
3.70  140.24323
3.80  136.70545
3.90  132.20282
4.00  126.58718
4.10  119.72361
4.20  111.50241
4.30  101.85144
4.40  90.74763
4.50  78.22632
4.60  64.38697
4.70  49.39435
4.80  33.47434
4.90  16.90454
5.00  0.00000
510.000	
m		kPa
0.00  0.00000
0.10  16.82086
0.20  33.31189
0.30  49.16250
0.40  64.09865
0.50  77.89681
0.60  90.39326
0.70  101.48823
0.80  111.14497
0.90  119.38420
1.00  126.27520
1.10  131.92457
1.20  136.46424
1.30  140.03973
1.40  142.79974
1.50  144.88771
1.60  146.43563
1.70  147.56006
1.80  148.36024
1.90  148.91785
2.00  149.29796
2.10  149.55070
2.20  149.71334
2.30  149.81233
2.40  149.86515
2.50  149.88169
2.60  149.86515
2.70  149.81233
2.80  149.71334
2.90  149.55070
3.00  149.29796
3.10  148.91785
3.20  148.36024
3.30  147.56006
3.40  146.43563
3.50  144.88771
3.60  142.79974
3.70  140.03973
3.80  136.46424
3.90  131.92457
4.00  126.27520
4.10  119.38420
4.20  111.14497
4.30  101.48823
4.40  90.39326
4.50  77.89681
4.60  64.09865
4.70  49.16250
4.80  33.31189
4.90  16.82086
5.00  0.00000
515.000	
m		kPa
0.00  0.00000
0.10  16.73840
0.20  33.15179
0.30  48.93389
0.40  63.81416
0.50  77.57138
0.60  90.04289
0.70  101.12867
0.80  110.79059
0.90  119.04714
1.00  125.96479
1.10  131.64714
1.20  136.22319
1.30  139.83586
1.40  142.63173
1.50  144.75270
1.60  146.32976
1.70  147.47900
1.80  148.29960
1.90  148.87348
2.00  149.26612
2.10  149.52818
2.20  149.69743
2.30  149.80079
2.40  149.85608
2.50  149.87342
2.60  149.85608
2.70  149.80079
2.80  149.69743
2.90  149.52818
3.00  149.26612
3.10  148.87348
3.20  148.29960
3.30  147.47900
3.40  146.32976
3.50  144.75270
3.60  142.63173
3.70  139.83586
3.80  136.22319
3.90  131.64714
4.00  125.96479
4.10  119.04714
4.20  110.79059
4.30  101.12867
4.40  90.04289
4.50  77.57138
4.60  63.81416
4.70  48.93389
4.80  33.15179
4.90  16.73840
5.00  0.00000
520.000	
m		kPa
0.00  0.00000
0.10  16.65715
0.20  32.99397
0.30  48.70843
0.40  63.53340
0.50  77.24995
0.60  89.69646
0.70  100.77271
0.80  110.43925
0.90  118.71242
1.00  125.65597
1.10  131.37057
1.20  135.98235
1.30  139.63166
1.40  142.46300
1.50  144.61672
1.60  146.22280
1.70  147.39684
1.80  148.23792
1.90  148.82817
2.00  149.23347
2.10  149.50498
2.20  149.68095
2.30  149.78877
2.40  149.84659
2.50  149.86475
2.60  149.84659
2.70  149.78877
2.80  149.68095
2.90  149.50498
3.00  149.23347
3.10  148.82817
3.20  148.23792
3.30  147.39684
3.40  146.22280
3.50  144.61672
3.60  142.46300
3.70  139.63166
3.80  135.98235
3.90  131.37057
4.00  125.65597
4.10  118.71242
4.20  110.43925
4.30  100.77271
4.40  89.69646
4.50  77.24995
4.60  63.53340
4.70  48.70843
4.80  32.99397
4.90  16.65715
5.00  0.00000
525.000	
m		kPa
0.00  0.00000
0.10  16.57707
0.20  32.83838
0.30  48.48606
0.40  63.25629
0.50  76.93244
0.60  89.35389
0.70  100.42028
0.80  110.09091
0.90  118.38001
1.00  125.34873
1.10  131.09486
1.20  135.74173
1.30  139.42717
1.40  142.29360
1.50  144.47981
1.60  146.11479
1.70  147.31360
1.80  148.17521
1.90  148.78193
2.00  149.20002
2.10  149.48109
2.20  149.66391
2.30  149.77627
2.40  149.83668
2.50  149.85567
2.60  149.83668
2.70  149.77627
2.80  149.66391
2.90  149.48109
3.00  149.20002
3.10  148.78193
3.20  148.17521
3.30  147.31360
3.40  146.11479
3.50  144.47981
3.60  142.29360
3.70  139.42717
3.80  135.74173
3.90  131.09486
4.00  125.34873
4.10  118.38001
4.20  110.09091
4.30  100.42028
4.40  89.35389
4.50  76.93244
4.60  63.25629
4.70  48.48606
4.80  32.83838
4.90  16.57707
5.00  0.00000
530.000	
m		kPa
0.00  0.00000
0.10  16.49813
0.20  32.68497
0.30  48.26670
0.40  62.98277
0.50  76.61877
0.60  89.01513
0.70  100.07134
0.80  109.74553
0.90  118.04991
1.00  125.04308
1.10  130.82005
1.20  135.50137
1.30  139.22242
1.40  142.12354
1.50  144.34200
1.60  146.00575
1.70  147.22930
1.80  148.11149
1.90  148.73477
2.00  149.16577
2.10  149.45653
2.20  149.64630
2.30  149.76328
2.40  149.82633
2.50  149.84618
2.60  149.82633
2.70  149.76328
2.80  149.64630
2.90  149.45653
3.00  149.16577
3.10  148.73477
3.20  148.11149
3.30  147.22930
3.40  146.00575
3.50  144.34200
3.60  142.12354
3.70  139.22242
3.80  135.50137
3.90  130.82005
4.00  125.04308
4.10  118.04991
4.20  109.74553
4.30  100.07134
4.40  89.01513
4.50  76.61877
4.60  62.98277
4.70  48.26670
4.80  32.68497
4.90  16.49813
5.00  0.00000
535.000	
m		kPa
0.00  0.00000
0.10  16.42031
0.20  32.53369
0.30  48.05028
0.40  62.71275
0.50  76.30886
0.60  88.68009
0.70  99.72583
0.80  109.40308
0.90  117.72211
1.00  124.73903
1.10  130.54614
1.20  135.26130
1.30  139.01744
1.40  141.95288
1.50  144.20332
1.60  145.89570
1.70  147.14396
1.80  148.04676
1.90  148.68670
2.00  149.13071
2.10  149.43128
2.20  149.62810
2.30  149.74980
2.40  149.81553
2.50  149.83625
2.60  149.81553
2.70  149.74980
2.80  149.62810
2.90  149.43128
3.00  149.13071
3.10  148.68670
3.20  148.04676
3.30  147.14396
3.40  145.89570
3.50  144.20332
3.60  141.95288
3.70  139.01744
3.80  135.26130
3.90  130.54614
4.00  124.73903
4.10  117.72211
4.20  109.40308
4.30  99.72583
4.40  88.68009
4.50  76.30886
4.60  62.71275
4.70  48.05028
4.80  32.53369
4.90  16.42031
5.00  0.00000
540.000	
m		kPa
0.00  0.00000
0.10  16.34358
0.20  32.38449
0.30  47.83675
0.40  62.44616
0.50  76.00264
0.60  88.34872
0.70  99.38371
0.80  109.06352
0.90  117.39658
1.00  124.43658
1.10  130.27315
1.20  135.02154
1.30  138.81226
1.40  141.78163
1.50  144.06381
1.60  145.78467
1.70  147.05759
1.80  147.98105
1.90  148.63772
2.00  149.09485
2.10  149.40534
2.20  149.60932
2.30  149.73581
2.40  149.80428
2.50  149.82589
2.60  149.80428
2.70  149.73581
2.80  149.60932
2.90  149.40534
3.00  149.09485
3.10  148.63772
3.20  147.98105
3.30  147.05759
3.40  145.78467
3.50  144.06381
3.60  141.78163
3.70  138.81226
3.80  135.02154
3.90  130.27315
4.00  124.43658
4.10  117.39658
4.20  109.06352
4.30  99.38371
4.40  88.34872
4.50  76.00264
4.60  62.44616
4.70  47.83675
4.80  32.38449
4.90  16.34358
5.00  0.00000
545.000	
m		kPa
0.00  0.00000
0.10  16.26791
0.20  32.23733
0.30  47.62604
0.40  62.18293
0.50  75.70004
0.60  88.02095
0.70  99.04491
0.80  108.72683
0.90  117.07332
1.00  124.13572
1.10  130.00111
1.20  134.78213
1.30  138.60693
1.40  141.60983
1.50  143.92348
1.60  145.67269
1.70  146.97023
1.80  147.91435
1.90  148.58783
2.00  149.05819
2.10  149.37872
2.20  149.58995
2.30  149.72130
2.40  149.79256
2.50  149.81508
2.60  149.79256
2.70  149.72130
2.80  149.58995
2.90  149.37872
3.00  149.05819
3.10  148.58783
3.20  147.91435
3.30  146.97023
3.40  145.67269
3.50  143.92348
3.60  141.60983
3.70  138.60693
3.80  134.78213
3.90  130.00111
4.00  124.13572
4.10  117.07332
4.20  108.72683
4.30  99.04491
4.40  88.02095
4.50  75.70004
4.60  62.18293
4.70  47.62604
4.80  32.23733
4.90  16.26791
5.00  0.00000
550.000	
m		kPa
0.00  0.00000
0.10  16.19329
0.20  32.09215
0.30  47.41808
0.40  61.92298
0.50  75.40099
0.60  87.69671
0.70  98.70940
0.80  108.39298
0.90  116.75230
1.00  123.83647
1.10  129.73002
1.20  134.54307
1.30  138.40145
1.40  141.43752
1.50  143.78237
1.60  145.55977
1.70  146.88187
1.80  147.84669
1.90  148.53705
2.00  149.02073
2.10  149.35139
2.20  149.56998
2.30  149.70628
2.40  149.78038
2.50  149.80382
2.60  149.78038
2.70  149.70628
2.80  149.56998
2.90  149.35139
3.00  149.02073
3.10  148.53705
3.20  147.84669
3.30  146.88187
3.40  145.55977
3.50  143.78237
3.60  141.43752
3.70  138.40145
3.80  134.54307
3.90  129.73002
4.00  123.83647
4.10  116.75230
4.20  108.39298
4.30  98.70940
4.40  87.69671
4.50  75.40099
4.60  61.92298
4.70  47.41808
4.80  32.09215
4.90  16.19329
5.00  0.00000
555.000	
m		kPa
0.00  0.00000
0.10  16.11968
0.20  31.94892
0.30  47.21283
0.40  61.66626
0.50  75.10542
0.60  87.37595
0.70  98.37712
0.80  108.06191
0.90  116.43351
1.00  123.53881
1.10  129.45989
1.20  134.30440
1.30  138.19587
1.40  141.26471
1.50  143.64051
1.60  145.44594
1.70  146.79255
1.80  147.77808
1.90  148.48538
2.00  148.98248
2.10  149.32337
2.20  149.54941
2.30  149.69073
2.40  149.76771
2.50  149.79210
2.60  149.76771
2.70  149.69073
2.80  149.54941
2.90  149.32337
3.00  148.98248
3.10  148.48538
3.20  147.77808
3.30  146.79255
3.40  145.44594
3.50  143.64051
3.60  141.26471
3.70  138.19587
3.80  134.30440
3.90  129.45989
4.00  123.53881
4.10  116.43351
4.20  108.06191
4.30  98.37712
4.40  87.37595
4.50  75.10542
4.60  61.66626
4.70  47.21283
4.80  31.94892
4.90  16.11968
5.00  0.00000
560.000	
m		kPa
0.00  0.00000
0.10  16.04707
0.20  31.80759
0.30  47.01021
0.40  61.41269
0.50  74.81326
0.60  87.05861
0.70  98.04803
0.80  107.73361
0.90  116.11694
1.00  123.24276
1.10  129.19075
1.20  134.06614
1.30  137.99022
1.40  141.09145
1.50  143.49792
1.60  145.33124
1.70  146.70228
1.80  147.70852
1.90  148.43283
2.00  148.94343
2.10  149.29466
2.20  149.52823
2.30  149.67465
2.40  149.75456
2.50  149.77991
2.60  149.75456
2.70  149.67465
2.80  149.52823
2.90  149.29466
3.00  148.94343
3.10  148.43283
3.20  147.70852
3.30  146.70228
3.40  145.33124
3.50  143.49792
3.60  141.09145
3.70  137.99022
3.80  134.06614
3.90  129.19075
4.00  123.24276
4.10  116.11694
4.20  107.73361
4.30  98.04803
4.40  87.05861
4.50  74.81326
4.60  61.41269
4.70  47.01021
4.80  31.80759
4.90  16.04707
5.00  0.00000
565.000	
m		kPa
0.00  0.00000
0.10  15.97543
0.20  31.66811
0.30  46.81017
0.40  61.16221
0.50  74.52446
0.60  86.74463
0.70  97.72207
0.80  107.40805
0.90  115.80256
1.00  122.94830
1.10  128.92260
1.20  133.82831
1.30  137.78451
1.40  140.91776
1.50  143.35463
1.60  145.21567
1.70  146.61108
1.80  147.63804
1.90  148.37940
2.00  148.90359
2.10  149.26524
2.20  149.50644
2.30  149.65802
2.40  149.74092
2.50  149.76724
2.60  149.74092
2.70  149.65802
2.80  149.50644
2.90  149.26524
3.00  148.90359
3.10  148.37940
3.20  147.63804
3.30  146.61108
3.40  145.21567
3.50  143.35463
3.60  140.91776
3.70  137.78451
3.80  133.82831
3.90  128.92260
4.00  122.94830
4.10  115.80256
4.20  107.40805
4.30  97.72207
4.40  86.74463
4.50  74.52446
4.60  61.16221
4.70  46.81017
4.80  31.66811
4.90  15.97543
5.00  0.00000
570.000	
m		kPa
0.00  0.00000
0.10  15.90474
0.20  31.53046
0.30  46.61267
0.40  60.91476
0.50  74.23894
0.60  86.43395
0.70  97.39920
0.80  107.08518
0.90  115.49037
1.00  122.65544
1.10  128.65545
1.20  133.59093
1.30  137.57877
1.40  140.74366
1.50  143.21067
1.60  145.09926
1.70  146.51897
1.80  147.56664
1.90  148.32511
2.00  148.86295
2.10  149.23513
2.20  149.48404
2.30  149.64085
2.40  149.72677
2.50  149.75408
2.60  149.72677
2.70  149.64085
2.80  149.48404
2.90  149.23513
3.00  148.86295
3.10  148.32511
3.20  147.56664
3.30  146.51897
3.40  145.09926
3.50  143.21067
3.60  140.74366
3.70  137.57877
3.80  133.59093
3.90  128.65545
4.00  122.65544
4.10  115.49037
4.20  107.08518
4.30  97.39920
4.40  86.43395
4.50  74.23894
4.60  60.91476
4.70  46.61267
4.80  31.53046
4.90  15.90474
5.00  0.00000
575.000	
m		kPa
0.00  0.00000
0.10  15.83499
0.20  31.39458
0.30  46.41764
0.40  60.67028
0.50  73.95665
0.60  86.12651
0.70  97.07938
0.80  106.76498
0.90  115.18034
1.00  122.36417
1.10  128.38932
1.20  133.35402
1.30  137.37303
1.40  140.56919
1.50  143.06607
1.60  144.98204
1.70  146.42596
1.80  147.49434
1.90  148.26995
2.00  148.82154
2.10  149.20431
2.20  149.46101
2.30  149.62313
2.40  149.71212
2.50  149.74043
2.60  149.71212
2.70  149.62313
2.80  149.46101
2.90  149.20431
3.00  148.82154
3.10  148.26995
3.20  147.49434
3.30  146.42596
3.40  144.98204
3.50  143.06607
3.60  140.56919
3.70  137.37303
3.80  133.35402
3.90  128.38932
4.00  122.36417
4.10  115.18034
4.20  106.76498
4.30  97.07938
4.40  86.12651
4.50  73.95665
4.60  60.67028
4.70  46.41764
4.80  31.39458
4.90  15.83499
5.00  0.00000
580.000	
m		kPa
0.00  0.00000
0.10  15.76614
0.20  31.26045
0.30  46.22504
0.40  60.42871
0.50  73.67752
0.60  85.82226
0.70  96.76257
0.80  106.44742
0.90  114.87246
1.00  122.07450
1.10  128.12421
1.20  133.11760
1.30  137.16732
1.40  140.39437
1.50  142.92084
1.60  144.86403
1.70  146.33207
1.80  147.42115
1.90  148.21394
2.00  148.77933
2.10  149.17279
2.20  149.43737
2.30  149.60485
2.40  149.69695
2.50  149.72627
2.60  149.69695
2.70  149.60485
2.80  149.43737
2.90  149.17279
3.00  148.77933
3.10  148.21394
3.20  147.42115
3.30  146.33207
3.40  144.86403
3.50  142.92084
3.60  140.39437
3.70  137.16732
3.80  133.11760
3.90  128.12421
4.00  122.07450
4.10  114.87246
4.20  106.44742
4.30  96.76257
4.40  85.82226
4.50  73.67752
4.60  60.42871
4.70  46.22504
4.80  31.26045
4.90  15.76614
5.00  0.00000
585.000	
m		kPa
0.00  0.00000
0.10  15.69818
0.20  31.12802
0.30  46.03481
0.40  60.19000
0.50  73.40150
0.60  85.52115
0.70  96.44870
0.80  106.13247
0.90  114.56671
1.00  121.78642
1.10  127.86013
1.20  132.88168
1.30  136.96165
1.40  140.21923
1.50  142.77502
1.60  144.74524
1.70  146.23733
1.80  147.34708
1.90  148.15709
2.00  148.73635
2.10  149.14057
2.20  149.41309
2.30  149.58600
2.40  149.68125
2.50  149.71161
2.60  149.68125
2.70  149.58600
2.80  149.41309
2.90  149.14057
3.00  148.73635
3.10  148.15709
3.20  147.34708
3.30  146.23733
3.40  144.74524
3.50  142.77502
3.60  140.21923
3.70  136.96165
3.80  132.88168
3.90  127.86013
4.00  121.78642
4.10  114.56671
4.20  106.13247
4.30  96.44870
4.40  85.52115
4.50  73.40150
4.60  60.19000
4.70  46.03481
4.80  31.12802
4.90  15.69818
5.00  0.00000
590.000	
m		kPa
0.00  0.00000
0.10  15.63109
0.20  30.99726
0.30  45.84691
0.40  59.95408
0.50  73.12854
0.60  85.22313
0.70  96.13776
0.80  105.82009
0.90  114.26308
1.00  121.49992
1.10  127.59709
1.20  132.64629
1.30  136.75605
1.40  140.04378
1.50  142.62863
1.60  144.62571
1.70  146.14175
1.80  147.27214
1.90  148.09940
2.00  148.69259
2.10  149.10765
2.20  149.38819
2.30  149.56659
2.40  149.66503
2.50  149.69643
2.60  149.66503
2.70  149.56659
2.80  149.38819
2.90  149.10765
3.00  148.69259
3.10  148.09940
3.20  147.27214
3.30  146.14175
3.40  144.62571
3.50  142.62863
3.60  140.04378
3.70  136.75605
3.80  132.64629
3.90  127.59709
4.00  121.49992
4.10  114.26308
4.20  105.82009
4.30  96.13776
4.40  85.22313
4.50  73.12854
4.60  59.95408
4.70  45.84691
4.80  30.99726
4.90  15.63109
5.00  0.00000
595.000	
m		kPa
0.00  0.00000
0.10  15.56486
0.20  30.86813
0.30  45.66129
0.40  59.72090
0.50  72.85857
0.60  84.92814
0.70  95.82968
0.80  105.51025
0.90  113.96154
1.00  121.21500
1.10  127.33510
1.20  132.41143
1.30  136.55054
1.40  139.86806
1.50  142.48169
1.60  144.50545
1.70  146.04534
1.80  147.19636
1.90  148.04089
2.00  148.64806
2.10  149.07402
2.20  149.36265
2.30  149.54660
2.40  149.64827
2.50  149.68073
2.60  149.64827
2.70  149.54660
2.80  149.36265
2.90  149.07402
3.00  148.64806
3.10  148.04089
3.20  147.19636
3.30  146.04534
3.40  144.50545
3.50  142.48169
3.60  139.86806
3.70  136.55054
3.80  132.41143
3.90  127.33510
4.00  121.21500
4.10  113.96154
4.20  105.51025
4.30  95.82968
4.40  84.92814
4.50  72.85857
4.60  59.72090
4.70  45.66129
4.80  30.86813
4.90  15.56486
5.00  0.00000
600.000	
m		kPa
0.00  0.00000
0.10  15.49946
0.20  30.74060
0.30  45.47790
0.40  59.49041
0.50  72.59154
0.60  84.63613
0.70  95.52444
0.80  105.20293
0.90  113.66208
1.00  120.93166
1.10  127.07416
1.20  132.17713
1.30  136.34514
1.40  139.69209
1.50  142.33422
1.60  144.38448
1.70  145.94812
1.80  147.11974
1.90  147.98155
2.00  148.60276
2.10  149.03969
2.20  149.33648
2.30  149.52603
2.40  149.63097
2.50  149.66450
2.60  149.63097
2.70  149.52603
2.80  149.33648
2.90  149.03969
3.00  148.60276
3.10  147.98155
3.20  147.11974
3.30  145.94812
3.40  144.38448
3.50  142.33422
3.60  139.69209
3.70  136.34514
3.80  132.17713
3.90  127.07416
4.00  120.93166
4.10  113.66208
4.20  105.20293
4.30  95.52444
4.40  84.63613
4.50  72.59154
4.60  59.49041
4.70  45.47790
4.80  30.74060
4.90  15.49946
5.00  0.00000
605.000	
m		kPa
0.00  0.00000
0.10  15.43488
0.20  30.61464
0.30  45.29670
0.40  59.26257
0.50  72.32741
0.60  84.34706
0.70  95.22199
0.80  104.89810
0.90  113.36469
1.00  120.64989
1.10  126.81427
1.20  131.94339
1.30  136.13988
1.40  139.51589
1.50  142.18625
1.60  144.26282
1.70  145.85011
1.80  147.04228
1.90  147.92140
2.00  148.55669
2.10  149.00465
2.20  149.30967
2.30  149.50488
2.40  149.61312
2.50  149.64773
2.60  149.61312
2.70  149.50488
2.80  149.30967
2.90  149.00465
3.00  148.55669
3.10  147.92140
3.20  147.04228
3.30  145.85011
3.40  144.26282
3.50  142.18625
3.60  139.51589
3.70  136.13988
3.80  131.94339
3.90  126.81427
4.00  120.64989
4.10  113.36469
4.20  104.89810
4.30  95.22199
4.40  84.34706
4.50  72.32741
4.60  59.26257
4.70  45.29670
4.80  30.61464
4.90  15.43488
5.00  0.00000
610.000	
m		kPa
0.00  0.00000
0.10  15.37110
0.20  30.49022
0.30  45.11765
0.40  59.03731
0.50  72.06611
0.60  84.06088
0.70  94.92228
0.80  104.59572
0.90  113.06934
1.00  120.36969
1.10  126.55546
1.20  131.71023
1.30  135.93476
1.40  139.33947
1.50  142.03780
1.60  144.14050
1.70  145.75133
1.80  146.96402
1.90  147.86044
2.00  148.50986
2.10  148.96892
2.20  149.28222
2.30  149.48314
2.40  149.59471
2.50  149.63043
2.60  149.59471
2.70  149.48314
2.80  149.28222
2.90  148.96892
3.00  148.50986
3.10  147.86044
3.20  146.96402
3.30  145.75133
3.40  144.14050
3.50  142.03780
3.60  139.33947
3.70  135.93476
3.80  131.71023
3.90  126.55546
4.00  120.36969
4.10  113.06934
4.20  104.59572
4.30  94.92228
4.40  84.06088
4.50  72.06611
4.60  59.03731
4.70  45.11765
4.80  30.49022
4.90  15.37110
5.00  0.00000
615.000	
m		kPa
0.00  0.00000
0.10  15.30810
0.20  30.36730
0.30  44.94071
0.40  58.81460
0.50  71.80760
0.60  83.77754
0.70  94.62529
0.80  104.29576
0.90  112.77602
1.00  120.09104
1.10  126.29771
1.20  131.47767
1.30  135.72980
1.40  139.16288
1.50  141.88890
1.60  144.01754
1.70  145.65180
1.80  146.88495
1.90  147.79869
2.00  148.46227
2.10  148.93248
2.20  149.25412
2.30  149.46080
2.40  149.57575
2.50  149.61257
2.60  149.57575
2.70  149.46080
2.80  149.25412
2.90  148.93248
3.00  148.46227
3.10  147.79869
3.20  146.88495
3.30  145.65180
3.40  144.01754
3.50  141.88890
3.60  139.16288
3.70  135.72980
3.80  131.47767
3.90  126.29771
4.00  120.09104
4.10  112.77602
4.20  104.29576
4.30  94.62529
4.40  83.77754
4.50  71.80760
4.60  58.81460
4.70  44.94071
4.80  30.36730
4.90  15.30810
5.00  0.00000
620.000	
m		kPa
0.00  0.00000
0.10  15.24588
0.20  30.24585
0.30  44.76583
0.40  58.59438
0.50  71.55184
0.60  83.49699
0.70  94.33097
0.80  103.99821
0.90  112.48471
1.00  119.81395
1.10  126.04103
1.20  131.24571
1.30  135.52504
1.40  138.98611
1.50  141.73955
1.60  143.89394
1.70  145.55152
1.80  146.80510
1.90  147.73615
2.00  148.41393
2.10  148.89534
2.20  149.22538
2.30  149.43787
2.40  149.55622
2.50  149.59416
2.60  149.55622
2.70  149.43787
2.80  149.22538
2.90  148.89534
3.00  148.41393
3.10  147.73615
3.20  146.80510
3.30  145.55152
3.40  143.89394
3.50  141.73955
3.60  138.98611
3.70  135.52504
3.80  131.24571
3.90  126.04103
4.00  119.81395
4.10  112.48471
4.20  103.99821
4.30  94.33097
4.40  83.49699
4.50  71.55184
4.60  58.59438
4.70  44.76583
4.80  30.24585
4.90  15.24588
5.00  0.00000
625.000	
m		kPa
0.00  0.00000
0.10  15.18440
0.20  30.12585
0.30  44.59297
0.40  58.37660
0.50  71.29876
0.60  83.21920
0.70  94.03929
0.80  103.70303
0.90  112.19540
1.00  119.53841
1.10  125.78543
1.20  131.01437
1.30  135.32048
1.40  138.80920
1.50  141.58979
1.60  143.76974
1.70  145.45052
1.80  146.72447
1.90  147.67283
2.00  148.36483
2.10  148.85749
2.20  149.19599
2.30  149.41433
2.40  149.53611
2.50  149.57519
2.60  149.53611
2.70  149.41433
2.80  149.19599
2.90  148.85749
3.00  148.36483
3.10  147.67283
3.20  146.72447
3.30  145.45052
3.40  143.76974
3.50  141.58979
3.60  138.80920
3.70  135.32048
3.80  131.01437
3.90  125.78543
4.00  119.53841
4.10  112.19540
4.20  103.70303
4.30  94.03929
4.40  83.21920
4.50  71.29876
4.60  58.37660
4.70  44.59297
4.80  30.12585
4.90  15.18440
5.00  0.00000
630.000	
m		kPa
0.00  0.00000
0.10  15.12366
0.20  30.00727
0.30  44.42210
0.40  58.16124
0.50  71.04833
0.60  82.94411
0.70  93.75020
0.80  103.41018
0.90  111.90806
1.00  119.26441
1.10  125.53091
1.20  130.78366
1.30  135.11613
1.40  138.63217
1.50  141.43963
1.60  143.64495
1.70  145.34881
1.80  146.64307
1.90  147.60874
2.00  148.31500
2.10  148.81895
2.20  149.16595
2.30  149.39019
2.40  149.51544
2.50  149.55565
2.60  149.51544
2.70  149.39019
2.80  149.16595
2.90  148.81895
3.00  148.31500
